Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER - PRUDENCIAL;30379;80185;n1;3;14;SAO PAULO;SP;06/2024;73.849.628;66.725.286;50.213.755;47.462.181;23.635.873;797.135;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;;81593;b1;1;8;FORTALEZA;CE;06/2024;68.212.840;13.556.433;56.684.662;22.123.832;11.528.178;1.020.119;297;1
BANCO PAN S.A.;59285411;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;06/2024;67.010.216;49.102.581;58.831.041;54.091.207;8.179.175;386.689;2;0
BANCO INTER S.A.;416968;INTER - PRUDENCIAL;51884;80996;b1;2;8;BELO HORIZONTE;MG;06/2024;65.071.152;31.946.105;57.791.960;48.317.219;7.279.192;164.562;17;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A. INSTITUIÇÃO DE PAGAMENTO;10440482;SANTANDER - PRUDENCIAL;;80185;n4;3;41;SAO PAULO;SP;06/2024;63.974.767;0;60.474.431;1.289.818;3.500.336;308.549;1;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2024;63.811.392;52.307.822;62.771.833;59.222.855;1.039.559;-85.377;3;5
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL - PRUDENCIAL;41856;80312;b1;3;8;SAO PAULO;SP;06/2024;62.617.118;18.123.700;56.382.053;44.513.906;6.235.065;473.133;13;0
BANCO C6 S.A.;31872495;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;06/2024;62.365.937;25.970.025;59.742.602;46.172.852;2.623.335;1.068.455;2;0
BRB - BANCO DE BRASILIA S.A.;208;BRB - PRUDENCIAL;31976;80288;b1;1;8;BRASILIA;DF;06/2024;53.011.970;30.424.707;50.387.574;45.456.580;2.624.396;23.084;121;122
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;PAGSEGURO - PRUDENCIAL;;84813;n4;2;41;SAO PAULO;SP;06/2024;52.543.985;469.838;42.884.885;23.583.172;9.659.100;544.105;1;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;STONE IP - PRUDENCIAL;;84686;n4;2;41;SAO PAULO;SP;06/2024;52.510.080;0;50.313.713;12.729.571;2.196.367;139.025;1;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;;81555;b1;3;8;SAO PAULO;SP;06/2024;51.142.974;32.336.432;46.100.056;39.649.876;5.042.918;183.770;19;0
BANCO DA AMAZONIA S.A.;4902979;BCO DA AMAZONIA S.A. - PRUDENCIAL;;81249;b1;1;2;BELEM;PA;06/2024;51.049.087;27.981.111;44.587.731;14.540.059;6.461.355;539.146;116;0
BANCO MASTER S/A;33923798;BANCO MASTER - PRUDENCIAL;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;06/2024;50.985.793;21.045.506;46.797.852;44.618.471;4.187.941;500.752;3;3
BANCO BMG S.A.;61186680;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;06/2024;47.286.137;20.895.046;43.165.712;35.189.507;4.120.425;201.177;27;0
BANCO VOLKSWAGEN S.A.;59109165;VOLKSWAGEN - PRUDENCIAL;;80202;b2;3;8;SAO PAULO;SP;06/2024;46.150.561;39.850.597;41.468.914;36.675.680;4.681.647;134.294;2;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;MERCADO PAGO IP - PRUDENCIAL;;84820;n4;2;41;OSASCO;SP;06/2024;43.730.984;5.968.774;41.049.523;16.798.431;2.681.462;664.677;1;0
BANCO MUFG BRASIL S.A.;60498557;BCO MUFG BRASIL S.A. - PRUDENCIAL;;81713;b1;3;8;SAO PAULO;SP;06/2024;42.658.770;1.563.369;41.136.942;7.437.161;1.521.828;31.402;2;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH - PRUDENCIAL;51255;80556;b1;3;8;SAO PAULO;SP;06/2024;41.440.625;2.214.463;36.321.063;22.366.520;5.119.562;356.515;2;0
BANCOSEGURO S.A.;10264663;PAGSEGURO - PRUDENCIAL;52182;84813;b1;2;8;SAO PAULO;SP;06/2024;38.555.107;20.806.610;37.751.800;37.349.398;803.307;28.756;2;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES - PRUDENCIAL;30159;80147;b1;1;8;VITORIA;ES;06/2024;38.468.388;10.561.075;36.217.515;34.674.790;2.250.874;168.462;92;60
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;06/2024;37.913.854;31.107.967;36.714.921;36.179.013;1.198.933;159.743;2;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS - PRUDENCIAL;51585;80714;b2;3;8;SAO PAULO;SP;06/2024;37.358.759;301.432;33.804.882;15.584.706;3.553.876;396.325;2;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY - PRUDENCIAL;51413;80628;b1;3;8;SAO PAULO;SP;06/2024;34.189.361;0;30.261.864;11.864.493;3.927.497;140.398;2;0
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO - PRUDENCIAL;;80697;b1;3;8;SAO PAULO;SP;06/2024;32.319.437;2.665.557;31.188.358;13.040.681;1.131.079;51.706;2;0
SAFRA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;45437547;SAFRA - PRUDENCIAL;10083;80109;n1;2;14;SAO PAULO;SP;06/2024;32.014.916;21.890.585;31.540.045;30.936.504;474.870;268.771;2;0
BANCO C6 CONSIGNADO S.A.;61348538;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;06/2024;31.701.325;21.988.797;28.920.272;23.090.149;2.781.053;580.376;2;1
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE - PRUDENCIAL;31859;80264;b1;3;8;SAO PAULO;SP;06/2024;30.433.690;331.077;28.731.044;4.359.711;1.702.647;-4.972;2;0
BANCO CLASSICO S.A.;31597552;BCO CLASSICO S.A. - PRUDENCIAL;;81665;b1;2;8;RIO DE JANEIRO;RJ;06/2024;27.908.824;0;12.007.541;3.138.699;15.901.283;93.154;2;0
TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3751794;TERRA INVESTIMENTOS DTVM - PRUDENCIAL;52113;84514;n2;2;16;SAO PAULO;SP;06/2024;27.259.818;0;27.188.523;3.308.125;71.295;1.202;4;0
CITIBANK N.A.;33042953;CITIBANK - PRUDENCIAL;30403;80192;b1;3;28;SAO PAULO;SP;06/2024;26.900.848;21.416;20.210.921;13.242.526;6.689.927;245.654;2;0
BANCO HSBC S.A.;53518684;BANCO HSBC - PRUDENCIAL;;84741;b1;3;8;SAO PAULO;SP;06/2024;26.833.646;2.128.892;25.609.416;7.497.611;1.224.230;35.248;2;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE - PRUDENCIAL;;80491;b1;3;8;SAO PAULO;SP;06/2024;26.506.481;7.147.464;23.838.142;12.089.788;2.668.340;66.160;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;;81407;b2;3;8;CURITIBA;PR;06/2024;25.722.123;24.951.880;23.263.574;21.153.937;2.458.549;-164.891;2;0
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;3;8;SALVADOR;BA;06/2024;25.690.465;11.883.547;24.373.194;21.788.776;1.317.271;145.712;4;0
BANCO PINE S.A.;62144175;PINE - PRUDENCIAL;50304;80374;b1;2;8;SAO PAULO;SP;06/2024;25.141.823;9.366.713;24.023.353;20.574.234;1.118.469;126.812;3;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;SAFRA - PRUDENCIAL;10083;80109;b2;2;13;SAO PAULO;SP;06/2024;25.101.121;3.942.959;23.522.378;23.014.683;1.578.742;-92.746;9;2
BANCO ORIGINAL S.A.;92894922;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;06/2024;24.638.375;14.609.897;23.176.813;21.390.649;1.461.562;184.351;2;0
BANCO AGIBANK S.A.;10664513;AGIBANK - PRUDENCIAL;51956;83694;b1;2;2;CAMPINAS;SP;06/2024;24.186.349;19.126.622;22.255.652;18.280.467;1.930.696;439.689;2;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;;81311;b4;1;5;PORTO ALEGRE;RS;06/2024;23.202.523;19.810.088;18.793.550;17.502.028;4.408.973;129.590;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;;;;b3C;2;9;BELO HORIZONTE;MG;06/2024;22.272.454;174.951;21.115.524;300.722;1.156.930;63.054;0;0
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL - PRUDENCIAL;20152;80123;b1;2;8;BELO HORIZONTE;MG;06/2024;22.264.738;15.049.901;20.465.788;16.868.083;1.798.950;345.833;3;257
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE - PRUDENCIAL;30771;80219;b2;3;13;SAO PAULO;SP;06/2024;21.428.431;2.975.273;15.021.761;7.596.999;6.406.670;196.769;3;0
BANCO MERCEDES-BENZ DO BRASIL S.A.;60814191;MERCEDES-BENZ - PRUDENCIAL;51262;80563;b2;3;8;SAO BERNARDO DO CAMPO;SP;06/2024;20.011.128;19.089.841;17.549.895;16.803.763;2.461.233;21.517;2;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;b1;3;8;SAO PAULO;SP;06/2024;19.831.500;1.131.531;16.283.023;12.487.801;3.548.477;100.652;2;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE - PRUDENCIAL;;80532;b1;3;8;SAO PAULO;SP;06/2024;19.416.863;1.705.449;16.747.563;8.810.641;2.669.300;-184.378;2;0
BANCO CSF S.A.;8357240;BCO CSF S.A. - PRUDENCIAL;;81610;b2;3;8;SAO PAULO;SP;06/2024;19.363.063;19.425.264;15.913.649;3.412.242;3.449.414;239.762;2;0
REDECARD SOCIEDADE DE CRÉDITO DIRETO S.A.;46743943;ITAU - PRUDENCIAL;10069;80099;n1;2;43;SAO PAULO;SP;06/2024;18.727.225;0;297.435;0;18.429.791;697.615;2;0
LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2206577;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;06/2024;18.518.484;19.286.016;17.257.978;4.573.444;1.260.506;59.066;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;BCO DO EST. DO PA S.A. - PRUDENCIAL;;81586;b1;1;8;BELEM;PA;06/2024;18.253.219;13.843.004;16.201.955;15.459.490;2.051.264;199.969;163;34
PICPAY BANK - BANCO MÚLTIPLO S.A;9516419;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;06/2024;18.187.731;8.276.014;17.763.678;15.083.292;424.053;150.709;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;;;;b3C;2;9;FLORIANOPOLIS;SC;06/2024;18.008.746;116.390;17.008.465;970.633;1.000.281;44.852;0;0
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO - PRUDENCIAL;51444;80642;n1;2;14;SAO PAULO;SP;06/2024;17.622.175;17.133.712;16.663.493;3.375.814;958.682;94.053;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;06/2024;17.048.672;793.217;16.327.090;562;721.582;33.371;0;0
BANCO JOHN DEERE S.A.;91884981;JOHN DEERE - PRUDENCIAL;;80343;b1;3;8;INDAIATUBA;SP;06/2024;16.810.090;15.819.638;14.156.624;13.900.536;2.653.466;46.505;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;;81421;b2;3;8;PORTO ALEGRE;RS;06/2024;16.754.436;15.957.430;15.419.331;13.481.071;1.335.105;-99.566;3;0
BANCO FIBRA S.A.;58616418;BCO FIBRA S.A. - PRUDENCIAL;;81483;b1;2;8;SAO PAULO;SP;06/2024;16.378.399;4.899.840;15.162.411;14.043.557;1.215.987;7.461;2;0
BANCO VOLVO BRASIL S.A.;58017179;VOLVO - PRUDENCIAL;;80769;b2;3;8;CURITIBA;PR;06/2024;16.165.462;14.069.305;12.796.600;12.642.880;3.368.862;151.768;2;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO - PRUDENCIAL;10045;80075;n1;2;19;OSASCO;SP;06/2024;16.092.363;4.768.254;12.061.973;8.290.478;4.030.390;193.327;2;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER - PRUDENCIAL;30379;80185;n1;3;19;SAO PAULO;SP;06/2024;16.088.659;3.179.585;4.415.155;669.717;11.673.504;370.718;2;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB - PRUDENCIAL;32119;80295;b1;3;8;SAO PAULO;SP;06/2024;15.944.066;7.647.671;14.406.486;13.424.861;1.537.580;-85.630;9;0
BANCO SOFISA S.A.;60889128;SOFISA - PRUDENCIAL;31873;80271;b1;2;8;SAO PAULO;SP;06/2024;15.864.663;7.437.369;14.761.285;13.877.104;1.103.378;67.775;21;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;06/2024;15.483.289;6.095.755;12.574.567;11.181.297;2.908.722;213.778;0;129
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2024;15.049.737;244.228;3.264.502;1.850.150;11.785.235;436.724;1;0
BANCO ITAUCARD S.A.;17192451;ITAU - PRUDENCIAL;10069;80099;b2;2;8;SAO PAULO;SP;06/2024;15.025.807;0;9.775.565;7.649.459;5.250.242;116.845;2;0
SCANIA BANCO S.A.;11417016;SCANIA - PRUDENCIAL;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;06/2024;14.715.147;14.615.280;13.513.141;13.301.056;1.202.006;39.410;2;0
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;06/2024;14.689.503;11.869.051;11.932.528;1.491.299;2.756.975;77.756;2;0
BANCO BRADESCARD S.A.;4184779;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2024;14.410.311;9.297.968;14.235.187;6.967.741;175.123;-18.696;2;0
BANCO GM S.A.;59274605;GM - PRUDENCIAL;;80848;b2;3;8;SAO PAULO;SP;06/2024;14.377.575;11.173.781;11.839.621;9.380.289;2.537.954;262.229;2;0
BANCO DIGIO S.A.;27098060;BRADESCO - PRUDENCIAL;10045;80075;b2;2;8;OSASCO;SP;06/2024;14.022.128;8.532.908;13.884.428;11.967.697;137.700;-41.251;2;0
BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;43815158;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;06/2024;14.010.393;0;12.322.842;32.894;1.687.551;66.986;6;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;06/2024;13.647.493;221;13.056.624;978.013;590.869;32.144;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;06/2024;13.522.384;8.568.767;10.762.506;9.783.533;2.759.878;227.513;0;115
BANCO BRADESCO BBI S.A.;6271464;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2024;13.315.789;179;8.564.721;7.667.696;4.751.068;596.543;4;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;BR PARTNERS - PRUDENCIAL;;80934;b2;2;13;SAO PAULO;SP;06/2024;12.610.519;192.192;11.878.894;10.628.885;731.625;18.270;2;0
BANCO BANDEPE S.A.;10866788;SANTANDER - PRUDENCIAL;30379;80185;b1;3;8;SAO PAULO;SP;06/2024;12.360.033;0;6.582.287;6.155.631;5.777.746;244.530;2;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;06/2024;12.206.653;5.194.362;10.683.647;9.488.119;1.523.006;99.628;0;43
BANCO TOYOTA DO BRASIL S.A.;3215790;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;;81562;b2;3;8;SAO PAULO;SP;06/2024;11.974.910;10.087.288;10.595.892;10.319.296;1.379.018;139.792;2;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;06/2024;11.855.076;55.208;11.399.341;7.245.964;455.734;33.298;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;06/2024;11.845.521;6.409.490;10.380.730;5.345.770;1.464.791;100.837;0;37
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;;81720;b1;3;8;SAO PAULO;SP;06/2024;11.345.842;2.283.337;8.951.353;7.695.886;2.394.489;60.130;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;;;;b3S;2;9;MARINGA;PR;06/2024;11.280.016;5.791.690;10.084.380;5.892.248;1.195.636;49.318;0;113
BANCO RCI BRASIL S.A.;62307848;SANTANDER - PRUDENCIAL;30379;80185;b2;3;8;SAO PAULO;SP;06/2024;11.179.898;8.385.554;9.799.145;9.218.747;1.380.753;95.932;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;06/2024;10.968.011;152.000;10.361.662;242.117;606.349;25.289;0;0
CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA;18189547;CLOUDWALK IP - PRUDENCIAL;;86581;n4;2;41;SAO PAULO;SP;06/2024;10.512.176;0;9.690.815;454.972;821.361;121.145;1;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;APE POUPEX - PRUDENCIAL;;81184;n1;2;25;BRASILIA;DF;06/2024;10.436.802;4.958.529;2.774.354;2.663.743;7.662.448;69.549;63;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;06/2024;10.420.120;768.143;9.634.373;2.037.302;785.747;0;0;0
BANCO MASTER DE INVESTIMENTO S.A.;9526594;BANCO MASTER - PRUDENCIAL;50201;80367;b2;2;13;RIO DE JANEIRO;RJ;06/2024;10.303.227;0;10.298.987;10.264.569;4.240;-26.370;2;2
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;SAFRA - PRUDENCIAL;10083;80109;n1;2;14;SAO PAULO;SP;06/2024;10.232.834;5.948.549;9.208.313;8.832.502;1.024.521;-34.224;21;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;BCO DO EST. DE SE S.A. - PRUDENCIAL;;81634;b1;1;8;ARACAJU;SE;06/2024;10.131.331;4.354.532;9.416.602;8.894.205;714.729;72.639;65;9
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO - PRUDENCIAL;30881;80233;b1;2;8;CURITIBA;PR;06/2024;10.067.165;7.338.140;8.794.957;8.587.201;1.272.208;31.093;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;06/2024;9.883.924;0;8.196.291;0;1.687.633;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;06/2024;9.589.148;6.295.076;8.586.444;5.387.596;1.002.705;80.347;0;95
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;;;;b3S;2;9;LINHARES;ES;06/2024;9.464.188;5.295.369;7.741.248;6.361.429;1.722.940;211.276;0;44
