Instituição;Código;Conglomerado Financeiro;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO;51554;80697;b1;3;8;SAO PAULO;SP;12/2019;6.707.384;1.124.041;5.968.286;4.349.936;739.098;36.698;2;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;;;81452;b1;3;8;SAO PAULO;SP;12/2019;6.413.565;2.267.783;5.317.574;3.668.750;1.095.991;71.251;2;0
BANCO SOFISA S.A.;60889128;SOFISA;31873;80271;b1;2;8;SAO PAULO;SP;12/2019;6.369.057;3.943.935;5.614.928;5.375.714;754.129;59.894;16;0
BANCO FIDIS S/A;62237425;;;81751;b2;3;8;BETIM;MG;12/2019;6.358.313;5.990.171;5.570.684;5.428.401;787.629;94.412;3;0
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;80109;n1;2;19;SAO PAULO;SP;12/2019;6.315.384;1.021.924;5.843.674;5.181.763;471.710;5.197;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;12/2019;6.280.715;3.234.905;4.769.134;4.373.052;1.511.581;140.744;0;93
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;NUBANK;52058;84693;n1;2;14;SAO PAULO;SP;12/2019;6.223.921;756.244;6.116.422;5.922.472;107.498;-12.620;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;;;81421;b2;3;8;PORTO ALEGRE;RS;12/2019;6.209.481;5.915.097;5.202.465;4.746.390;1.007.016;63.454;3;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;;;81328;b4;1;5;BELO HORIZONTE;MG;12/2019;6.141.409;4.504.660;4.320.527;3.520.668;1.820.883;76.526;2;0
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA;51293;80570;n1;2;14;SAO PAULO;SP;12/2019;6.123.759;4.727.701;5.172.865;4.463.271;950.894;42.076;21;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA;52010;83632;n1;2;14;SAO PAULO;SP;12/2019;5.960.204;2.307.053;334.284;7.417;5.625.920;432.061;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;12/2019;5.917.368;3.284.196;4.286.047;3.710.965;1.631.321;82.659;0;66
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO;30881;80233;b1;2;8;CURITIBA;PR;12/2019;5.820.198;3.715.791;4.598.430;4.192.755;1.221.768;114.192;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;12/2019;5.773.796;271.498;5.522.263;682;251.533;740;0;1
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;;;83553;n1;2;14;SAO PAULO;SP;12/2019;5.701.375;4.853.585;4.668.392;2.043.942;1.032.983;151.040;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;;;81634;b1;1;8;ARACAJU;SE;12/2019;5.534.274;2.786.736;5.100.417;4.713.520;433.857;42.254;64;9
BANCO HONDA S.A.;3634220;HONDA;51396;80611;b2;3;8;SAO PAULO;SP;12/2019;5.217.793;4.150.347;4.226.473;4.006.829;991.320;122.199;2;0
BANCO VOLVO BRASIL S.A.;58017179;;;80769;b2;3;8;CURITIBA;PR;12/2019;5.192.024;4.925.350;4.079.959;3.983.173;1.112.065;86.147;2;0
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2019;5.084.020;1.878;1.375.597;101.371;3.708.423;142.779;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;12/2019;4.977.197;0;4.708.228;4.517.584;268.970;11.865;0;1
BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO;10045;80075;n2;2;15;OSASCO;SP;12/2019;4.822.357;302;2.878.753;0;1.943.604;48.300;3;0
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;;;84741;b2;3;13;SAO PAULO;SP;12/2019;4.609.801;205.941;3.535.867;1.970.215;1.073.934;25.594;2;0
BANCO ABN AMRO S.A.;3532415;;;81579;b1;3;8;SAO PAULO;SP;12/2019;4.574.026;716.162;3.958.060;2.083.415;615.965;18.860;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;12/2019;4.518.990;0;4.118.590;0;400.400;4;0;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;12/2019;4.449.417;96.820;4.085.754;184.885;363.663;0;0;0
CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;33868597;CITIBANK;30403;80192;n2;3;16;SAO PAULO;SP;12/2019;4.355.236;0;4.111.173;0;244.063;44.255;2;0
BANCO BS2 S.A.;71027866;GRUPO BONSUCESSO - BS2;52034;80422;b1;2;8;BELO HORIZONTE;MG;12/2019;4.244.695;816.569;3.741.317;3.284.418;503.378;7.387;3;0
HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;34111187;HAITONG;51482;80666;b2;3;13;SAO PAULO;SP;12/2019;4.198.088;309.648;3.677.932;3.326.373;520.156;2.671;2;0
BANCO LOSANGO S.A. - BANCO MÚLTIPLO;33254319;BRADESCO;10045;80075;b2;2;8;OSASCO;SP;12/2019;4.005.840;3.181.114;2.141.819;1.348.673;1.864.021;150.460;2;58
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;12/2019;4.000.887;2.720.251;3.254.930;2.473.503;745.957;41.264;0;33
SCANIA BANCO S.A.;11417016;;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;12/2019;3.963.827;3.917.479;3.540.567;3.416.976;423.260;36.932;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;12/2019;3.890.155;19.234;3.741.440;2.807.355;148.715;1.226;0;0
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2019;3.825.604;0;899.396;15;2.926.208;540.323;10;0
BANCO MÁXIMA S.A.;33923798;MÁXIMA;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;12/2019;3.701.178;883.309;3.481.603;3.234.760;219.575;30.424;3;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;;;;b3S;2;9;MARINGA;PR;12/2019;3.682.327;2.447.574;3.214.694;2.147.460;467.633;29.208;0;109
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;;;84703;n1;3;14;PORTO ALEGRE;RS;12/2019;3.630.960;3.442.723;3.056.762;447.852;574.198;143.058;2;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;;;84820;n4;2;41;OSASCO;SP;12/2019;3.577.029;66.589;3.455.017;2.128.543;122.011;-80.180;1;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;;;80305;n1;2;14;SAO PAULO;SP;12/2019;3.498.918;2.838.002;2.851.130;759.642;647.788;33.301;2;0
BANCO INDUSTRIAL DO BRASIL S.A.;31895683;INDUSTRIAL DO BRASIL;50988;80477;b1;2;8;SAO PAULO;SP;12/2019;3.355.686;2.476.223;2.815.202;2.680.777;540.484;32.937;9;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;12/2019;3.246.794;95.680;3.061.640;180.189;185.154;1.249;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;12/2019;3.244.366;2.135.641;2.801.680;2.095.204;442.686;35.283;0;69
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI;50940;80460;n1;2;14;SAO PAULO;SP;12/2019;3.218.111;2.900.387;2.872.230;2.420.955;345.882;49.413;2;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;12/2019;3.188.344;49.584;3.038.362;0;149.982;4.764;0;0
BANCO MODAL S.A.;30723886;MODAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;12/2019;3.146.663;91.925;2.782.819;2.448.015;363.844;12.902;3;0
BANCO TRIANGULO S.A.;17351180;;;81438;b1;2;8;UBERLANDIA;MG;12/2019;3.072.009;1.970.683;2.609.366;1.962.474;462.643;13.188;2;0
BANCO CATERPILLAR S.A.;2658435;;;81397;b2;3;8;SAO PAULO;SP;12/2019;3.047.642;1.763.988;2.145.477;2.013.380;902.165;21.968;2;0
